Type,wallet_address,sell,buy,volume (usd),time,tx_hash
LIMIT_ORDER,0xFF6cdbd2c5771d4F27085A424A94362a013466b8,ETH,USDC,0.000000,2025-11-28T16:25:01.000Z,0xb21aca806e282c96c9fe4cbff7e2f932de6ea72dd964cd0f8005a69785b84967
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,ETH,USDC,0.000000,2025-11-28T16:25:01.000Z,0x4f84d23a46b0f397ad3a73ec6df0e24afe017dd480e6ccf2971f0cd39b702075
LIMIT_ORDER,0xe5d11F7b119AC649BCE23DE73628bA57ce1d098d,ETH,USDC,0.000000,2025-11-28T16:25:10.000Z,0xc28861d3b7d0e4f07ea934a001d61e5dc608a86e38a2d40366cbc532d1379b4c
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,ETH,USDC,0.000000,2025-11-28T16:25:11.000Z,0xcdbcae8ad7b02fb2283aa2bbccb715d6fe074c8c8127613be559be7d2538226e
LIMIT_ORDER,0xe5d11F7b119AC649BCE23DE73628bA57ce1d098d,ETH,USDC,0.000000,2025-11-28T16:25:24.000Z,0x8b49aa06af36b7aaa1e6950a09c4e602697926293d4d6cbb9451e8d81a9bbac3
CLASSIC,0x314ab1044316e62dcddbc87c2df57f1254b4b4a6,WETH,USDC,1.504718,2025-11-29T07:17:00.000Z,0x8552b715a70181e238c08f82ad6bd7e47a0cd2454c206e65eeee5800bd24a6a8
LIMIT_ORDER,0x077b5f9839c00bCa6eD8e5F2717E6e202ef517c9,USDC,ETH,0.000000,2025-11-29T11:03:23.000Z,0x0b11381e5c218d47254fe03c0eadcecb48a878f2def8fe17da62b03d2ecfeb10
LIMIT_ORDER,0xB6507286a434aEca3496cE45bb669b55cd026573,USDC,ETH,0.000000,2025-11-29T11:03:28.000Z,0x8820cdfc594e6df1bce57a1ec864832dacc9837420dd4aeae9b190f721f9c59b
LIMIT_ORDER,0x077b5f9839c00bCa6eD8e5F2717E6e202ef517c9,USDC,ETH,0.000000,2025-11-29T11:03:33.000Z,0x3d4f604629815f980c123ca94054bb4a1abd32692a19269152e0993c2638a2d2
LIMIT_ORDER,0xB6507286a434aEca3496cE45bb669b55cd026573,USDC,ETH,0.000000,2025-11-29T11:03:42.000Z,0x1433c29efed143e629bc99748d9ed0e08f9ea9f617db896ac049507cbe37683b
LIMIT_ORDER,0x7595B628314EB2f2bb1f94E388Cdb01649a09516,USDC,ETH,0.000000,2025-11-29T11:03:42.000Z,0x12a1cdf6235e6d510e6d2a9e5d4c148843a6a4a560b3f20b14bfbfa33ce8e063
LIMIT_ORDER,0x077b5f9839c00bCa6eD8e5F2717E6e202ef517c9,USDC,ETH,0.000000,2025-11-29T11:03:47.000Z,0xff47d2ba90530f736e6cc51d1cb797839d316a4a1e6f86948ce1e89cf8e6299a
LIMIT_ORDER,0xC013e9f44A87A8520b195529a10Bc4abF18AF9D8,USDC,ETH,0.000000,2025-11-29T11:03:52.000Z,0xd1664fe3782337fb03c37fefd213ac93cf7076ac5fabd63aa9fdb1da89c9a8ea
LIMIT_ORDER,0xB6507286a434aEca3496cE45bb669b55cd026573,USDC,ETH,0.000000,2025-11-29T11:03:56.000Z,0x3c357125671b456b4f0867e4a9294378ff8a1977ceffa895a03ba099abf2a05b
LIMIT_ORDER,0x7595B628314EB2f2bb1f94E388Cdb01649a09516,USDC,ETH,0.000000,2025-11-29T11:03:56.000Z,0xd16a6265cbd5113efab95fe56399120700d2ed5ca0ffe74e153dfee4d3273ed9
LIMIT_ORDER,0x077b5f9839c00bCa6eD8e5F2717E6e202ef517c9,ETH,USDC,0.000000,2025-11-29T11:04:01.000Z,0xfb966a672ee7ac912891453669043f69b174a1ab86141a558062dd0de3b7dc6d
LIMIT_ORDER,0x2E3E43Fce51a5f1830C07Cd67f5ecb70726B1b74,USDC,ETH,0.000000,2025-11-29T11:04:02.000Z,0x3080ff6ae2596fd25f9798c305027b830a4c4c7a0fabab54d32c2d4ae904500d
LIMIT_ORDER,0xC013e9f44A87A8520b195529a10Bc4abF18AF9D8,USDC,ETH,0.000000,2025-11-29T11:04:06.000Z,0x33478c0d0c8ca1fa417ffae42602df005a4b88f234ead990b45c4f053720e51f
LIMIT_ORDER,0xeE4b9DaDabf637Cacad7DA009b5F506a1a24DAf2,USDC,ETH,0.000000,2025-11-29T11:04:12.000Z,0xd380409475fdec4834b9851debef53e650a1fa1519bb96c4b0c40e3cfff18e67
LIMIT_ORDER,0x7595B628314EB2f2bb1f94E388Cdb01649a09516,USDC,ETH,0.000000,2025-11-29T11:04:12.000Z,0x3c749cf4828aa1e17d8fe3d0927c56f6dabf72a9afca0e13fe0095b549c80267
LIMIT_ORDER,0xB6507286a434aEca3496cE45bb669b55cd026573,ETH,USDC,0.000000,2025-11-29T11:04:12.000Z,0xc44378449d9677d17524c076b3864fd6fa84eeaf71c79ce55eae4707511fc228
LIMIT_ORDER,0x077b5f9839c00bCa6eD8e5F2717E6e202ef517c9,ETH,USDC,0.000000,2025-11-29T11:04:13.000Z,0x85d1c3e7f88d6871edb5d9a9635b00f8bdf831d8aba313f3ee6df53d4b09ffcd
LIMIT_ORDER,0x2E3E43Fce51a5f1830C07Cd67f5ecb70726B1b74,USDC,ETH,0.000000,2025-11-29T11:04:16.000Z,0xfe52f5ccf6cbd41b9ac1fe5595f43f6cdeb8fbe2b27dff68d4e6e2bdef083993
LIMIT_ORDER,0x25D9670Fda5e043Efd51caC6d8a5EB2Ff6854D99,USDC,ETH,0.000000,2025-11-29T11:04:21.000Z,0x6b4492fd3c3c6a3873719b6327a99ed7989ed4f0ce6f0f3d72c98a119618f9fa
LIMIT_ORDER,0xC013e9f44A87A8520b195529a10Bc4abF18AF9D8,USDC,ETH,0.000000,2025-11-29T11:04:21.000Z,0x88dc3b3a084087b8900bd550d114bbdf1935913f4d9942e275c73b5821887e8a
LIMIT_ORDER,0xeE4b9DaDabf637Cacad7DA009b5F506a1a24DAf2,USDC,ETH,0.000000,2025-11-29T11:04:26.000Z,0x97bfc41798d2892b97cbc5ff43f5655dc430af1df86e1d775e3d18b845a3aff4
LIMIT_ORDER,0x077b5f9839c00bCa6eD8e5F2717E6e202ef517c9,ETH,USDC,0.000000,2025-11-29T11:04:26.000Z,0x601f77a77ac6691e96558b1b48e3395f4af996ca5d2dd0f0e3ba30ce57056ea3
LIMIT_ORDER,0xB6507286a434aEca3496cE45bb669b55cd026573,ETH,USDC,0.000000,2025-11-29T11:04:26.000Z,0x15f350c4222f7595e6549aece7e69414cba12cc027cab6d35fb1a1269601a01a
LIMIT_ORDER,0x7595B628314EB2f2bb1f94E388Cdb01649a09516,ETH,USDC,0.000000,2025-11-29T11:04:26.000Z,0x01f7cb8a8a93cab3a943d6d9eb45e749e6e8db50ee7107e0eec8333bdf381434
LIMIT_ORDER,0x2E3E43Fce51a5f1830C07Cd67f5ecb70726B1b74,USDC,ETH,0.000000,2025-11-29T11:04:26.000Z,0xba69d9db8aed7d0b0935092e5024861218a21fbe393900520a0a12160d406ca4
LIMIT_ORDER,0xFF6cdbd2c5771d4F27085A424A94362a013466b8,USDC,ETH,0.000000,2025-11-29T11:04:32.000Z,0x0e99b238a8b12b51a446ad6fe61acfa6ff780b68d690f2e7b143dfc7ef00c318
LIMIT_ORDER,0xC013e9f44A87A8520b195529a10Bc4abF18AF9D8,ETH,USDC,0.000000,2025-11-29T11:04:36.000Z,0xa1e75d595ddbcad02cf09661924f4892274b42fb57c4ea01262489b09601c83c
LIMIT_ORDER,0x25D9670Fda5e043Efd51caC6d8a5EB2Ff6854D99,USDC,ETH,0.000000,2025-11-29T11:04:36.000Z,0x2c7ce5a0bb51484d5b2fed1b7c964b4192b5f7b47cbc1e470f8660e78319cdce
LIMIT_ORDER,0xeE4b9DaDabf637Cacad7DA009b5F506a1a24DAf2,USDC,ETH,0.000000,2025-11-29T11:04:42.000Z,0x63a1c8d434449309c83f8ef631c6525e7ab8cfcb5c91bb66b1caa1548135d630
LIMIT_ORDER,0x2E3E43Fce51a5f1830C07Cd67f5ecb70726B1b74,ETH,USDC,0.000000,2025-11-29T11:04:42.000Z,0x97d0a1ed648119269b29efc3d835c3ae32aa50a6bf505c86dae23fac1f7c6345
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,USDC,ETH,0.000000,2025-11-29T11:04:42.000Z,0x97770783cfdd926d6a103c3038e0b31a5a2b890d86822c6679dd08d64eba77b7
LIMIT_ORDER,0xB6507286a434aEca3496cE45bb669b55cd026573,ETH,USDC,0.000000,2025-11-29T11:04:42.000Z,0x16f59346414a3acb7f5e4e87abc9749c1569ecdc58883aa0b4100e4e44e924e0
LIMIT_ORDER,0x7595B628314EB2f2bb1f94E388Cdb01649a09516,ETH,USDC,0.000000,2025-11-29T11:04:42.000Z,0x121adf8c8154a745e8ad08c87f687c43e5774dee9731152d084a965adecb29d7
LIMIT_ORDER,0xFF6cdbd2c5771d4F27085A424A94362a013466b8,USDC,ETH,0.000000,2025-11-29T11:04:46.000Z,0x1825f1c645083452eb5705ff83750feb9b77f1874234447c3fa354dcfaaf27e0
LIMIT_ORDER,0xe5d11F7b119AC649BCE23DE73628bA57ce1d098d,USDC,ETH,0.000000,2025-11-29T11:04:51.000Z,0xd191a0142fdc2c641bd0f0df206c445d28e125d3fddda28e487890d26e881770
LIMIT_ORDER,0xC013e9f44A87A8520b195529a10Bc4abF18AF9D8,ETH,USDC,0.000000,2025-11-29T11:04:51.000Z,0x9b2a447d86d8c0f4df165609536793421628322368c19011217fbb32918063be
LIMIT_ORDER,0x25D9670Fda5e043Efd51caC6d8a5EB2Ff6854D99,USDC,ETH,0.000000,2025-11-29T11:04:51.000Z,0x849813bfa5994346b06cab01b4c3b2e3f8704939e26ce5d05666aabf8e456646
LIMIT_ORDER,0x2E3E43Fce51a5f1830C07Cd67f5ecb70726B1b74,ETH,USDC,0.000000,2025-11-29T11:04:56.000Z,0xfbba95b7c5ee47a02bb6603cb6a5beeeb30bb68c6e9153861fe59e438d8cf3fc
LIMIT_ORDER,0x7595B628314EB2f2bb1f94E388Cdb01649a09516,ETH,USDC,0.000000,2025-11-29T11:04:56.000Z,0x5017060100141f2f3b2061540fa734dc5f5f23494824e40775987a60ce8fff5b
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,USDC,ETH,0.000000,2025-11-29T11:04:56.000Z,0x3182692cb91a8d78ad542fb74701787f3cffb70c58af04d25ccc8f85aba24693
LIMIT_ORDER,0xeE4b9DaDabf637Cacad7DA009b5F506a1a24DAf2,ETH,USDC,0.000000,2025-11-29T11:04:56.000Z,0x27e5b8f68da0ff2a23095ab5bec8ff0137d19701c46bc602cc8963b4a9edc7b2
LIMIT_ORDER,0xFF6cdbd2c5771d4F27085A424A94362a013466b8,USDC,ETH,0.000000,2025-11-29T11:05:00.000Z,0xec159d59fe04ceb2520e23ef257fbd78f874bf0b6ca77e217753457ca56cd744
LIMIT_ORDER,0x25D9670Fda5e043Efd51caC6d8a5EB2Ff6854D99,ETH,USDC,0.000000,2025-11-29T11:05:06.000Z,0x68bc3a262e21931520d6162e2e93b945a963ad62608cc9aa841f4af000f99a48
LIMIT_ORDER,0xe5d11F7b119AC649BCE23DE73628bA57ce1d098d,USDC,ETH,0.000000,2025-11-29T11:05:06.000Z,0x7f60920ea02536d46b6d0ff774b5cd901ff8548805f5d15a3f6ac1dbe308fa8c
LIMIT_ORDER,0xC013e9f44A87A8520b195529a10Bc4abF18AF9D8,ETH,USDC,0.000000,2025-11-29T11:05:06.000Z,0xba2fa2bb8febb7d24c6b31e1edb539f1ac5083fce46755476518862ad96cd4b7
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,USDC,ETH,0.000000,2025-11-29T11:05:10.000Z,0xddbb3e1d7d0433a538501e6d7e190feded00f70af26fe650c73b0b3407edbc39
LIMIT_ORDER,0xeE4b9DaDabf637Cacad7DA009b5F506a1a24DAf2,ETH,USDC,0.000000,2025-11-29T11:05:10.000Z,0x55457068c0359bb478a129a6dd91614d07a4c865cda837e3336f41875e00138f
LIMIT_ORDER,0x2E3E43Fce51a5f1830C07Cd67f5ecb70726B1b74,ETH,USDC,0.000000,2025-11-29T11:05:10.000Z,0xac4f36d893accb95418b95085a6f7cccabf8213ca8a4539ccba04c02f17caa8c
LIMIT_ORDER,0xFF6cdbd2c5771d4F27085A424A94362a013466b8,ETH,USDC,0.000000,2025-11-29T11:05:15.000Z,0x77ed289254623775890add28d5d888cb5609a323bb368405f9d31740a62fffbe
LIMIT_ORDER,0x25D9670Fda5e043Efd51caC6d8a5EB2Ff6854D99,ETH,USDC,0.000000,2025-11-29T11:05:20.000Z,0x840476da857230bccf45b04c3574fd42f43e2731afdce905e97d0c05ff92afee
LIMIT_ORDER,0xe5d11F7b119AC649BCE23DE73628bA57ce1d098d,ETH,USDC,0.000000,2025-11-29T11:05:24.000Z,0xd836b592ed58fef3e8328c8fa7ee774d50f7d1884bdeddc219e39abe7a9bde2f
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,ETH,USDC,0.000000,2025-11-29T11:05:24.000Z,0x68f059cb16e6f51e72aec5a8209f62c506fbf3880348a89d74d4ff570e6317bd
LIMIT_ORDER,0xeE4b9DaDabf637Cacad7DA009b5F506a1a24DAf2,ETH,USDC,0.000000,2025-11-29T11:05:24.000Z,0xa36108a695e4fa33e55c985378ff7a75966f54ae6b8f9aa243abbae227784fc2
LIMIT_ORDER,0xFF6cdbd2c5771d4F27085A424A94362a013466b8,ETH,USDC,0.000000,2025-11-29T11:05:29.000Z,0xf4cd84e6524f91d008a401459ef0896811affbb62a7478e382feddc13ae728f0
LIMIT_ORDER,0x25D9670Fda5e043Efd51caC6d8a5EB2Ff6854D99,ETH,USDC,0.000000,2025-11-29T11:05:34.000Z,0x5821b90f6e310f7f148d23a6c2fff002ccdefb9df8af478527ed5b5c44467818
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,ETH,USDC,0.000000,2025-11-29T11:05:39.000Z,0x9d54050f7d962af7af50c0197bb708343edc9bebda38d2bc6cb458251c367396
LIMIT_ORDER,0xe5d11F7b119AC649BCE23DE73628bA57ce1d098d,ETH,USDC,0.000000,2025-11-29T11:05:39.000Z,0xfa020ef457185cc5e9b0a51cc4e8c77621c8519a987f4690431ee5ccac29c109
LIMIT_ORDER,0xFF6cdbd2c5771d4F27085A424A94362a013466b8,ETH,USDC,0.000000,2025-11-29T11:05:43.000Z,0x5d27ad5e617b3561fc4454579295fe25fe9698f530e604b8229336738f835296
LIMIT_ORDER,0xe5d11F7b119AC649BCE23DE73628bA57ce1d098d,ETH,USDC,0.000000,2025-11-29T11:05:53.000Z,0x51870efef6fc6c89d36f6e21545c322a0be446078e88b0ea6a5f05b1233b706d
LIMIT_ORDER,0xA3Ba94681679bE31D2560A26868953F0635C78Ed,ETH,USDC,0.000000,2025-11-29T11:05:53.000Z,0xb38519a0484d81520dc6afd30a0031c8776e1b15845f66509e19396c532d6c4e
CLASSIC,0x11145aa7eef8a3c61ffef3f74981755e3148d358,vbETH,wstETH,7.489681,2025-11-03T09:49:53.000Z,0x4b24f828f791710e2d3018b918a696a7f5c9b649cd100474ffbc193abd6d4bf3
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,vbUSDC,wsrUSD,348.776837,2025-11-03T04:26:08.000Z,0xe725395f80fca6e994aa472199e2113b8b8ea461dd148df4fa4e03d171b8fb35
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.484540,2025-11-03T15:27:23.000Z,0x2e6e00e9ad6c0b060e21178137707069efeb1482076392a9e07ddf6407bbafd5
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,AUSD,frxUSD,34.645291,2025-11-03T16:33:52.000Z,0x04c1670929468e3bbcf30a836be8414476ffd286742342d1849cb027c51f5f3d
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,sfrxUSD,frxUSD,0.000000,2025-11-03T10:47:58.000Z,0xb1a30f3c69a8c18438bf542ffe4335566873ec15b4d82faa7303551e567b9d77
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,AUSD,frxUSD,79.893116,2025-11-03T22:11:32.000Z,0xfc0d50b6cdbd2e8a350d4fdec95406f5d7b47b84a4d89a6c934e2689603461f0
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,sfrxUSD,frxUSD,0.000000,2025-11-03T16:06:05.000Z,0x99439ac78261b8fa502466ced16cf95ade21790937adc83180361e892e83a8ab
CLASSIC,0xa88b82b83e07a470cb47ee55c85ea8fe9f361877,vbETH,uSOL,1.245839,2025-11-03T15:37:13.000Z,0xc04072853673bce7d1eb85c5026c89dea40e138e93f054afcf32191e715795b6
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.613663,2025-11-03T15:27:25.000Z,0xbd45175f58a4c9f3acb886487fe67a61da78244cb051393209ef2ba29f0976f0
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.767863,2025-11-03T06:40:48.000Z,0xd139120effcd9b44dcf315baac28e5cbc0cfbeafc8f572d0fff5d8d1bb6fb51f
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.481401,2025-11-03T04:07:03.000Z,0xd6922c55633f60114c38a88be5af2d326d52c160d6b173c739d4cc9e11271da0
CLASSIC,0x11145aa7eef8a3c61ffef3f74981755e3148d358,BTCK,LBTC,12.080254,2025-11-03T22:19:45.000Z,0x6dbaeecbdf26e96895318d893e74d3b27c0b41a041f5fde9b9533eed2fcca58c
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.628522,2025-11-03T16:09:18.000Z,0xf0cbad08f7452cce7e2778dc460a7cbd7dc6aac045a40a602b7cabb64825d848
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,LBTC,vbWBTC,12.083569,2025-11-03T22:20:20.000Z,0x3472d14aef3279b3006acd0a0b243757b0c230da9c3c62a39f489ff031991d4b
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.772956,2025-11-03T11:03:33.000Z,0x0e6346bbd13dfecc911da849395f8a7ab3d22665e56ccbe20641d429b8c83a9f
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,weETH,1.543715,2025-11-03T10:59:15.000Z,0x9df85e5a83a764de4fa11fd00d73f7fec176eea93e35ba074e27b5d9679cb091
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.615978,2025-11-03T15:54:58.000Z,0xffc9b6b26478974e33552411ac24960d71d1cfbc77705b9581475c9feeb74c76
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.684843,2025-11-03T03:10:10.000Z,0x1c687aee6d69e9aad0e2f21ec3d226849f3203ec4d5a398f50dbeef487bcc3bd
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,dUSD,vbUSDC,0.626712,2025-11-03T17:07:57.000Z,0xa3b3f1bb63a1e8d4e0771381fba995339431d4b4fedfc8024551b4a8cab75525
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,wsrUSD,vbUSDC,9.204327,2025-11-03T22:40:34.000Z,0xb16cc67a22bab94f90b95e7b2b0bb42711b756e6843f3518154d75831715d4b5
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.900949,2025-11-03T00:50:39.000Z,0xc7617d75635d6e9e2ad7c0f02a7e9df8b127eb8bfd23339ef4588fc2617fb717
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.772341,2025-11-03T00:38:31.000Z,0xa5ff2c7cc1827ac24a06c5ff2d4c7f44a20cd733069216079c4988a654d41eb2
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.606128,2025-11-03T03:45:06.000Z,0x2eca4e4a8d9f13a85fb37240f4663a1313457e2e5be2b03f4c8675893dd2f5db
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,vbUSDC,dUSD,40.142356,2025-11-03T09:34:22.000Z,0xd2346872c4ba09ddf99075dab905ae99bbfd8cd7ed8f5e052bdd37191b7eb33a
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,KITSU,vbETH,19.221585,2025-11-03T02:05:14.000Z,0x8724e93f2e1f964de1e3b873ce95978a3c034c23759d8211549b881ee7d95e84
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,1.106230,2025-11-03T15:26:53.000Z,0x6196a3d06c61f4a85c7c18c50f438eb923ccf4d78e0b8301b81a4fe94700a8cb
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,sfrxUSD,frxUSD,0.000000,2025-11-03T16:01:23.000Z,0x6d20c33c363b49663b6d31b7fd180e7ab2aaa5c486ec7942cb11be655fcddfb3
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.618230,2025-11-03T19:09:18.000Z,0x63ef375372163cdb5d3cc9ccf30a16e4da300ae69678b321d5320f6752d70911
CLASSIC,0x11145aa7eef8a3c61ffef3f74981755e3148d358,weETH,vbETH,9.849399,2025-11-03T22:26:58.000Z,0x4195059d54ccd4f223f94ba2a0da972e49f28b4e586095bc36a7f27b5d6c1c41
LIMIT_ORDER,0xd2b37ade14708bf18904047b1e31f8166d39612b,AUSD,frxUSD,186.924901,2025-11-03T04:38:15.000Z,0x302655e839b913ea5ad73072052115ded56819401831510cebf6bd83ded39774
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,weETH,150.482962,2025-11-03T15:33:28.000Z,0xbe3d1d3e36d7fac8260d43ef75effc588d52c9c1187a7ac390d4dc96aa7c2e48
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,weETH,125.374809,2025-11-04T21:35:12.000Z,0x8f79d4cc9ae5c79c66110cd5ea905a4f887bfc152e4546985a9c0810035fa1ea
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,weETH,vbETH,97.249528,2025-11-04T18:42:24.000Z,0x5bf4f3a81edacefa8e8a4da343ffba1a61e51029cfa88a625014fc1cb181e493
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.619513,2025-11-04T05:15:51.000Z,0x8e91c67e761baf1876db59d863f7a8cdc66dc03e68f79104ad000236f0b9d5c1
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,yUSD,vbUSDC,26.840545,2025-11-04T15:10:32.000Z,0x3d1926ce9311adc339e8f22957577887fef74960542f8dd91a722925b84a8662
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,weETH,196.121263,2025-11-04T20:17:38.000Z,0xe2d7a699bd01c196e9c85492f8f676699158d0c6435a97276545b36a7bc19735
CLASSIC,0x4e1d81a3e627b9294532e990109e4c21d217376c,weETH,vbETH,36.808904,2025-11-04T09:26:54.000Z,0x59e1505e89e1ddf9b90d254019b40de27aa568dfa3207a56d251e38b6033ce13
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.478734,2025-11-04T14:48:43.000Z,0x585b95b22aeda19900338419e66955ca42007ff4b27ee1fef61122579805c711
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,weETH,0.500774,2025-11-04T21:34:46.000Z,0x2f500c12f9b3e81a8aee2d7807995225d51517b9719659cf1398ff277497fd11
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,vbUSDC,yUSD,25.288060,2025-11-04T15:09:45.000Z,0x00580306d71f4544c69833f5deb378d21719b82cbd6171b10593aae09a77f25e
CLASSIC,0x5b46ccf2b43b387eac375b774600550a4754a68d,weETH,vbETH,7.043960,2025-11-04T20:59:34.000Z,0xae2047187995e886503d935c79aa12f0d7c966ed494783ef25b104e1db345ec1
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,weETH,vbETH,46.730560,2025-11-04T13:05:42.000Z,0x25733e298dfef35e28bdc0e7f719815b4a9b60fe67d2ae2b02a6debf39acf5d3
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,weETH,170.805646,2025-11-04T18:33:20.000Z,0xc9f08a691f6796460363d7801be0c9ed489fb631bc3ce7f550f6da9da8084a2a
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,weETH,101.501531,2025-11-04T18:33:40.000Z,0x0c384af691c568cf26117e08002b33fcb97d78ca0e834281195431673c082e58
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.687786,2025-11-04T22:05:24.000Z,0x520b444e9d9230b0b195d9d845f7c6160d1aff01593bdc21be484377263c2868
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,weETH,vbETH,1.808272,2025-11-04T18:54:21.000Z,0xf6e9abf1b9b778f73c0a42dc7c6819b11cb0843f3d42c7de9c60eac65f71b797
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.631682,2025-11-04T20:41:24.000Z,0x5b26a48aa2cafff2685d495aa3afc28581e723812e2b9ff36a3b3c177bebe8a7
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.642911,2025-11-04T18:36:44.000Z,0x654c3cda8cda0b39296f66f2b53e7d371d37e14d8fbbdcd0e8b1d903ad1545c6
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,weETH,vbETH,1.689707,2025-11-04T22:06:25.000Z,0x18bb1e47499f92e2634d2a4c54e56b4e90f6c322f5a16210e8f9de722e57207f
LIMIT_ORDER,0xd2b37ade14708bf18904047b1e31f8166d39612b,frxUSD,AUSD,0.049838,2025-11-04T22:31:38.000Z,0x99b1bbe45ec42e6bdd054c5d1b04ad6f6e8c6488fcf60ba308f0be90962a0355
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.834406,2025-11-04T18:36:15.000Z,0x4b908a713dca9d951edf4972f1ed5bf64753481696905e814480aa534b3ceddf
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.670536,2025-11-04T08:30:40.000Z,0xab4d18117f15ab34bdb6efa3a304fa12ed64da0b4da685144705a2fea82e3fd0
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,uSOL,vbETH,0.711469,2025-11-04T22:55:41.000Z,0xba09f686fc82d638aafda484db0c80420983308efadbda9dbf37b2172d6be8c8
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,weETH,vbETH,3.928960,2025-11-04T05:37:48.000Z,0xe8cc193768334f33b2338c19195b02416fcc3eed90908ab8ffb1bc3d11d277f3
LIMIT_ORDER,0xd2b37ade14708bf18904047b1e31f8166d39612b,sfrxUSD,frxUSD,0.000000,2025-11-04T20:18:48.000Z,0x3ce3798d75ffc4a322bbcfac03ab341be6539dd2421e6d07b0d242eb6ec00351
LIMIT_ORDER,0x5b46ccf2b43b387eac375b774600550a4754a68d,vbETH,uSOL,0.619203,2025-11-04T04:43:45.000Z,0x069e0a88341ff4298df4b80b956f7944dbf0dc15474f70c0fbc5e3722ed2b44f
CLASSIC,0xd2b37ade14708bf18904047b1e31f8166d39612b,AUSD,frxUSD,3.733674,2025-11-05T14:01:31.000Z,0x607001cc63327397ba04702a86a8674bc67825171bddab3758b72c46df27d7fc
